[2025-03-06 08:51:42.513] [info]  DiscordSplash.signalReady
[2025-04-11 08:30:59.915] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key ,: 59 !== 188
[2025-04-11 08:31:04.360] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key 5: 14 !== 53
[2025-04-11 08:31:05.199] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key ,: 59 !== 188
[2025-04-11 08:31:20.645] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key 6: 15 !== 54
[2025-04-11 08:31:30.795] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key 1: 10 !== 49
[2025-04-11 08:31:32.093] [info]  [MessageQueue] Queueing message to be sent LogId:3131
[2025-04-11 08:31:32.093] [info]  [MessageQueue] Draining message from queue LogId:3131 QueueLength: 0
[2025-04-11 08:31:32.093] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:31:32.495] [info]  [MessageQueue] Finished draining message from queue LogId:3131 QueueLength: 0
[2025-04-11 08:31:41.897] [info]  [MessageQueue] Queueing message to be sent LogId:3513
[2025-04-11 08:31:41.898] [info]  [MessageQueue] Draining message from queue LogId:3513 QueueLength: 0
[2025-04-11 08:31:41.898] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:31:42.229] [info]  [MessageQueue] Finished draining message from queue LogId:3513 QueueLength: 0
[2025-04-11 08:31:54.661] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key -: 20 !== 76
[2025-04-11 08:31:59.555] [info]  [MessageQueue] Queueing message to be sent LogId:828
[2025-04-11 08:31:59.556] [info]  [MessageQueue] Draining message from queue LogId:828 QueueLength: 0
[2025-04-11 08:31:59.556] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:31:59.927] [info]  [MessageQueue] Finished draining message from queue LogId:828 QueueLength: 0
[2025-04-11 08:32:08.738] [info]  [MessageQueue] Queueing message to be sent LogId:4236
[2025-04-11 08:32:08.739] [info]  [MessageQueue] Draining message from queue LogId:4236 QueueLength: 0
[2025-04-11 08:32:08.739] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:32:09.053] [info]  [MessageQueue] Finished draining message from queue LogId:4236 QueueLength: 0
[2025-04-11 08:32:18.523] [info]  [MessageQueue] Queueing message to be sent LogId:1014
[2025-04-11 08:32:18.524] [info]  [MessageQueue] Draining message from queue LogId:1014 QueueLength: 0
[2025-04-11 08:32:18.524] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:32:18.871] [info]  [MessageQueue] Finished draining message from queue LogId:1014 QueueLength: 0
[2025-04-11 08:33:07.347] [info]  [MessageQueue] Queueing message to be sent LogId:9447
[2025-04-11 08:33:07.347] [info]  [MessageQueue] Draining message from queue LogId:9447 QueueLength: 0
[2025-04-11 08:33:07.347] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:33:07.816] [info]  [MessageQueue] Finished draining message from queue LogId:9447 QueueLength: 0
[2025-04-11 08:33:28.725] [info]  [MessageQueue] Queueing message to be sent LogId:6736
[2025-04-11 08:33:28.726] [info]  [MessageQueue] Draining message from queue LogId:6736 QueueLength: 0
[2025-04-11 08:33:28.726] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:33:29.117] [info]  [MessageQueue] Finished draining message from queue LogId:6736 QueueLength: 0
[2025-04-11 08:34:10.186] [info]  [MessageQueue] Queueing message to be sent LogId:6934
[2025-04-11 08:34:10.186] [info]  [MessageQueue] Draining message from queue LogId:6934 QueueLength: 0
[2025-04-11 08:34:10.189] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:34:10.597] [info]  [MessageQueue] Finished draining message from queue LogId:6934 QueueLength: 0
[2025-04-11 08:34:14.016] [info]  [MessageQueue] Queueing message to be sent LogId:3134
[2025-04-11 08:34:14.017] [info]  [MessageQueue] Draining message from queue LogId:3134 QueueLength: 0
[2025-04-11 08:34:14.017] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:34:14.375] [info]  [MessageQueue] Finished draining message from queue LogId:3134 QueueLength: 0
[2025-04-11 08:35:02.568] [info]  [MessageQueue] Queueing message to be sent LogId:4534
[2025-04-11 08:35:02.569] [info]  [MessageQueue] Draining message from queue LogId:4534 QueueLength: 0
[2025-04-11 08:35:02.569] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:35:03.013] [info]  [MessageQueue] Finished draining message from queue LogId:4534 QueueLength: 0
[2025-04-11 08:35:12.625] [info]  [MessageQueue] Queueing message to be sent LogId:24
[2025-04-11 08:35:12.626] [info]  [MessageQueue] Draining message from queue LogId:24 QueueLength: 0
[2025-04-11 08:35:12.626] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:35:13.151] [info]  [MessageQueue] Finished draining message from queue LogId:24 QueueLength: 0
[2025-04-11 08:35:14.343] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key ,: 59 !== 188
[2025-04-11 08:35:17.021] [info]  [MessageQueue] Queueing message to be sent LogId:1081
[2025-04-11 08:35:17.021] [info]  [MessageQueue] Draining message from queue LogId:1081 QueueLength: 0
[2025-04-11 08:35:17.021] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:35:18.070] [info]  [MessageQueue] Finished draining message from queue LogId:1081 QueueLength: 0
[2025-04-11 08:35:21.394] [info]  [Spotify] Devices updated for xhigoliluan022: [object Object]
[2025-04-11 08:35:54.592] [info]  [Spotify] Devices updated for xhigoliluan022: 
[2025-04-11 08:36:10.010] [info]  [MessageQueue] Queueing message to be sent LogId:134
[2025-04-11 08:36:10.011] [info]  [MessageQueue] Draining message from queue LogId:134 QueueLength: 0
[2025-04-11 08:36:10.011] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:36:10.598] [info]  [MessageQueue] Finished draining message from queue LogId:134 QueueLength: 0
[2025-04-11 08:37:12.722] [info]  [MessageQueue] Queueing message to be sent LogId:9287
[2025-04-11 08:37:12.722] [info]  [MessageQueue] Draining message from queue LogId:9287 QueueLength: 0
[2025-04-11 08:37:12.722] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:37:13.264] [info]  [MessageQueue] Finished draining message from queue LogId:9287 QueueLength: 0
[2025-04-11 08:37:21.668] [info]  [MessageQueue] Queueing message to be sent LogId:2531
[2025-04-11 08:37:21.668] [info]  [MessageQueue] Draining message from queue LogId:2531 QueueLength: 0
[2025-04-11 08:37:21.668] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:37:21.969] [info]  [MessageQueue] Finished draining message from queue LogId:2531 QueueLength: 0
[2025-04-11 08:37:49.070] [info]  [Spotify] Devices updated for xhigoliluan022: [object Object]
[2025-04-11 08:37:51.981] [info]  [Spotify] Devices updated for xhigoliluan022: 
[2025-04-11 08:39:01.567] [info]  [Spotify] Devices updated for xhigoliluan022: [object Object]
[2025-04-11 08:39:11.634] [info]  [Spotify] Devices updated for xhigoliluan022: 
[2025-04-11 08:40:11.466] [info]  [Spotify] Devices updated for xhigoliluan022: [object Object]
[2025-04-11 08:40:14.394] [info]  [Spotify] Devices updated for xhigoliluan022: 
[2025-04-11 08:43:25.369] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key ,: 59 !== 188
[2025-04-11 08:43:32.853] [info]  [MessageQueue] Queueing message to be sent LogId:4423
[2025-04-11 08:43:32.854] [info]  [MessageQueue] Draining message from queue LogId:4423 QueueLength: 0
[2025-04-11 08:43:32.854] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:43:33.478] [info]  [MessageQueue] Finished draining message from queue LogId:4423 QueueLength: 0
[2025-04-11 08:43:55.763] [info]  [MessageQueue] Queueing message to be sent LogId:7846
[2025-04-11 08:43:55.763] [info]  [MessageQueue] Draining message from queue LogId:7846 QueueLength: 0
[2025-04-11 08:43:55.764] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:43:56.213] [info]  [MessageQueue] Finished draining message from queue LogId:7846 QueueLength: 0
[2025-04-11 08:44:14.675] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key ,: 59 !== 188
[2025-04-11 08:44:16.891] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key .: 60 !== 190
[2025-04-11 08:44:19.734] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key .: 60 !== 190
[2025-04-11 08:44:21.223] [info]  [MessageQueue] Queueing message to be sent LogId:6404
[2025-04-11 08:44:21.223] [info]  [MessageQueue] Draining message from queue LogId:6404 QueueLength: 0
[2025-04-11 08:44:21.224] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:44:21.847] [info]  [MessageQueue] Finished draining message from queue LogId:6404 QueueLength: 0
[2025-04-11 08:45:01.026] [info]  [MessageQueue] Queueing message to be sent LogId:9592
[2025-04-11 08:45:01.027] [info]  [MessageQueue] Draining message from queue LogId:9592 QueueLength: 0
[2025-04-11 08:45:01.027] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:45:01.343] [info]  [MessageQueue] Finished draining message from queue LogId:9592 QueueLength: 0
[2025-04-11 08:45:11.263] [info]  [MessageQueue] Queueing message to be sent LogId:1606
[2025-04-11 08:45:11.264] [info]  [MessageQueue] Draining message from queue LogId:1606 QueueLength: 0
[2025-04-11 08:45:11.265] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:45:11.686] [info]  [MessageQueue] Finished draining message from queue LogId:1606 QueueLength: 0
[2025-04-11 08:45:15.477] [info]  [MessageQueue] Queueing message to be sent LogId:1773
[2025-04-11 08:45:15.478] [info]  [MessageQueue] Draining message from queue LogId:1773 QueueLength: 0
[2025-04-11 08:45:15.478] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:45:15.853] [info]  [MessageQueue] Finished draining message from queue LogId:1773 QueueLength: 0
[2025-04-11 08:45:25.052] [info]  [MessageQueue] Queueing message to be sent LogId:6757
[2025-04-11 08:45:25.052] [info]  [MessageQueue] Draining message from queue LogId:6757 QueueLength: 0
[2025-04-11 08:45:25.053] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:45:25.400] [info]  [MessageQueue] Finished draining message from queue LogId:6757 QueueLength: 0
[2025-04-11 08:45:34.391] [info]  [MessageQueue] Queueing message to be sent LogId:4449
[2025-04-11 08:45:34.391] [info]  [MessageQueue] Draining message from queue LogId:4449 QueueLength: 0
[2025-04-11 08:45:34.391] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:45:34.718] [info]  [MessageQueue] Finished draining message from queue LogId:4449 QueueLength: 0
[2025-04-11 08:46:09.053] [info]  [MessageQueue] Queueing message to be sent LogId:5849
[2025-04-11 08:46:09.053] [info]  [MessageQueue] Draining message from queue LogId:5849 QueueLength: 0
[2025-04-11 08:46:09.053] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:46:09.553] [info]  [MessageQueue] Finished draining message from queue LogId:5849 QueueLength: 0
[2025-04-11 08:46:58.334] [info]  [MessageQueue] Queueing message to be sent LogId:9538
[2025-04-11 08:46:58.335] [info]  [MessageQueue] Draining message from queue LogId:9538 QueueLength: 0
[2025-04-11 08:46:58.335] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:46:58.719] [info]  [MessageQueue] Finished draining message from queue LogId:9538 QueueLength: 0
[2025-04-11 08:47:37.181] [info]  [MessageQueue] Queueing message to be sent LogId:1147
[2025-04-11 08:47:37.181] [info]  [MessageQueue] Draining message from queue LogId:1147 QueueLength: 0
[2025-04-11 08:47:37.181] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:47:37.604] [info]  [MessageQueue] Finished draining message from queue LogId:1147 QueueLength: 0
[2025-04-11 08:48:05.753] [info]  [MessageQueue] Queueing message to be sent LogId:5189
[2025-04-11 08:48:05.753] [info]  [MessageQueue] Draining message from queue LogId:5189 QueueLength: 0
[2025-04-11 08:48:05.753] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:48:06.273] [info]  [MessageQueue] Finished draining message from queue LogId:5189 QueueLength: 0
[2025-04-11 08:48:11.727] [info]  [MessageQueue] Draining message from queue LogId:undefined QueueLength: 0
[2025-04-11 08:48:11.728] [info]  [MessageQueue] Draining Message Queue with:  1
[2025-04-11 08:48:12.006] [info]  [MessageQueue] Finished draining message from queue LogId:undefined QueueLength: 0
[2025-04-11 08:48:12.008] [info]  [MessageActionCreators] Fetching messages for 660936899954737152 between undefined and undefined. jump=undefined
[2025-04-11 08:51:12.784] [info]  [MessageQueue] Queueing message to be sent LogId:4618
[2025-04-11 08:51:12.784] [info]  [MessageQueue] Draining message from queue LogId:4618 QueueLength: 0
[2025-04-11 08:51:12.784] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:51:13.258] [info]  [MessageQueue] Finished draining message from queue LogId:4618 QueueLength: 0
[2025-04-11 08:51:24.519] [info]  [MessageQueue] Queueing message to be sent LogId:3198
[2025-04-11 08:51:24.520] [info]  [MessageQueue] Draining message from queue LogId:3198 QueueLength: 0
[2025-04-11 08:51:24.520] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:51:24.828] [info]  [MessageQueue] Finished draining message from queue LogId:3198 QueueLength: 0
[2025-04-11 08:51:29.769] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key .: 60 !== 190
[2025-04-11 08:51:39.503] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key ,: 59 !== 188
[2025-04-11 08:51:45.098] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key .: 60 !== 190
[2025-04-11 08:51:52.609] [info]  [MessageQueue] Queueing message to be sent LogId:4361
[2025-04-11 08:51:52.609] [info]  [MessageQueue] Draining message from queue LogId:4361 QueueLength: 0
[2025-04-11 08:51:52.609] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:51:53.195] [info]  [MessageQueue] Finished draining message from queue LogId:4361 QueueLength: 0
[2025-04-11 08:52:29.346] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key 3: 12 !== 51
[2025-04-11 08:52:32.799] [info]  [MessageQueue] Queueing message to be sent LogId:5131
[2025-04-11 08:52:32.800] [info]  [MessageQueue] Draining message from queue LogId:5131 QueueLength: 0
[2025-04-11 08:52:32.800] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:52:33.071] [info]  [MessageQueue] Finished draining message from queue LogId:5131 QueueLength: 0
[2025-04-11 08:54:50.235] [info]  [MessageQueue] Queueing message to be sent LogId:2076
[2025-04-11 08:54:50.235] [info]  [MessageQueue] Draining message from queue LogId:2076 QueueLength: 0
[2025-04-11 08:54:50.235] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:54:50.758] [info]  [MessageQueue] Finished draining message from queue LogId:2076 QueueLength: 0
[2025-04-11 08:56:06.389] [info]  [Spotify] Devices updated for xhigoliluan022: [object Object]
[2025-04-11 08:56:11.513] [info]  [Spotify] Devices updated for xhigoliluan022: 
[2025-04-11 08:56:58.479] [info]  [MessageQueue] Queueing message to be sent LogId:7018
[2025-04-11 08:56:58.480] [info]  [MessageQueue] Draining message from queue LogId:7018 QueueLength: 0
[2025-04-11 08:56:58.480] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:56:58.902] [info]  [MessageQueue] Finished draining message from queue LogId:7018 QueueLength: 0
[2025-04-11 08:57:18.168] [info]  [MessageQueue] Queueing message to be sent LogId:7350
[2025-04-11 08:57:18.169] [info]  [MessageQueue] Draining message from queue LogId:7350 QueueLength: 0
[2025-04-11 08:57:18.169] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 08:57:18.505] [info]  [MessageQueue] Finished draining message from queue LogId:7350 QueueLength: 0
[2025-04-11 09:01:07.130] [info]  [Spotify] Devices updated for xhigoliluan022: [object Object]
[2025-04-11 09:01:10.518] [info]  [Spotify] Devices updated for xhigoliluan022: 
[2025-04-11 09:04:00.865] [info]  [MessageQueue] Queueing message to be sent LogId:1584
[2025-04-11 09:04:00.865] [info]  [MessageQueue] Draining message from queue LogId:1584 QueueLength: 0
[2025-04-11 09:04:00.865] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 09:04:03.108] [info]  [MessageQueue] Finished draining message from queue LogId:1584 QueueLength: 0
[2025-04-11 09:04:28.937] [info]  [MessageQueue] Queueing message to be sent LogId:4890
[2025-04-11 09:04:28.937] [info]  [MessageQueue] Draining message from queue LogId:4890 QueueLength: 0
[2025-04-11 09:04:28.937] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 09:04:29.424] [info]  [MessageQueue] Finished draining message from queue LogId:4890 QueueLength: 0
[2025-04-11 09:04:45.969] [info]  [MessageQueue] Queueing message to be sent LogId:6025
[2025-04-11 09:04:45.970] [info]  [MessageQueue] Draining message from queue LogId:6025 QueueLength: 0
[2025-04-11 09:04:45.970] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 09:04:46.353] [info]  [MessageQueue] Finished draining message from queue LogId:6025 QueueLength: 0
[2025-04-11 09:04:56.953] [info]  [MessageQueue] Queueing message to be sent LogId:1129
[2025-04-11 09:04:56.954] [info]  [MessageQueue] Draining message from queue LogId:1129 QueueLength: 0
[2025-04-11 09:04:56.954] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 09:04:57.379] [info]  [MessageQueue] Finished draining message from queue LogId:1129 QueueLength: 0
[2025-04-11 09:05:01.678] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key z: 52 !== 90
[2025-04-11 09:05:02.762] [info]  [MessageQueue] Queueing message to be sent LogId:1236
[2025-04-11 09:05:02.762] [info]  [MessageQueue] Draining message from queue LogId:1236 QueueLength: 0
[2025-04-11 09:05:02.762] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 09:05:03.246] [info]  [MessageQueue] Finished draining message from queue LogId:1236 QueueLength: 0
[2025-04-11 09:35:13.783] [info]  [MessageQueue] Queueing message to be sent LogId:5753
[2025-04-11 09:35:13.783] [info]  [MessageQueue] Draining message from queue LogId:5753 QueueLength: 0
[2025-04-11 09:35:13.783] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 09:35:14.268] [info]  [MessageQueue] Finished draining message from queue LogId:5753 QueueLength: 0
[2025-04-11 09:35:46.659] [info]  [MessageQueue] Queueing message to be sent LogId:8224
[2025-04-11 09:35:46.660] [info]  [MessageQueue] Draining message from queue LogId:8224 QueueLength: 0
[2025-04-11 09:35:46.660] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 09:35:46.934] [info]  [MessageQueue] Finished draining message from queue LogId:8224 QueueLength: 0
[2025-04-11 09:35:53.965] [info]  [MessageQueue] Queueing message to be sent LogId:1739
[2025-04-11 09:35:53.965] [info]  [MessageQueue] Draining message from queue LogId:1739 QueueLength: 0
[2025-04-11 09:35:53.965] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 09:35:54.342] [info]  [MessageQueue] Finished draining message from queue LogId:1739 QueueLength: 0
[2025-04-11 09:36:04.839] [info]  [MessageQueue] Queueing message to be sent LogId:3927
[2025-04-11 09:36:04.839] [info]  [MessageQueue] Draining message from queue LogId:3927 QueueLength: 0
[2025-04-11 09:36:04.840] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 09:36:05.474] [info]  [MessageQueue] Finished draining message from queue LogId:3927 QueueLength: 0
[2025-04-11 09:36:21.005] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key ,: 59 !== 188
[2025-04-11 09:36:24.037] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key z: 52 !== 90
[2025-04-11 09:36:27.748] [info]  [MessageQueue] Queueing message to be sent LogId:7870
[2025-04-11 09:36:27.749] [info]  [MessageQueue] Draining message from queue LogId:7870 QueueLength: 0
[2025-04-11 09:36:27.749] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-04-11 09:36:28.010] [info]  [MessageQueue] Finished draining message from queue LogId:7870 QueueLength: 0
[2025-04-11 10:14:08.751] [info]  [discord_protos.discord_users.v1.FrecencyUserSettings] Scheduling save from markDirty
[2025-04-11 10:14:08.752] [info]  [discord_protos.discord_users.v1.FrecencyUserSettings] Persisting proto
[2025-04-11 10:55:07.202] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key .: 60 !== 190
[2025-04-11 10:56:15.630] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key 2: 11 !== 50
[2025-04-11 10:56:22.291] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key ,: 59 !== 188
[2025-04-11 10:56:24.563] [error] ResizeObserver loop completed with undelivered notifications.
[2025-04-11 10:56:26.792] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key 4: 13 !== 52
[2025-04-11 10:56:30.388] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key .: 60 !== 190
[2025-04-11 10:56:49.030] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key .: 60 !== 190
[2025-04-11 10:57:00.344] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key ,: 59 !== 188
[2025-04-11 10:57:02.642] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key .: 60 !== 190
[2025-04-11 10:57:09.683] [error] [KeyboardLayoutMapUtils] KeyboardMapper - Key code mismatch for key .: 60 !== 190
[2025-04-11 10:57:17.464] [error] ResizeObserver loop completed with undelivered notifications.
[2025-04-11 11:26:54.948] [info]  [WindowVisibilityVideoManager] Incoming video enabled changed, incomingVideoEnabled = false
[2025-04-11 11:37:28.866] [warn]  [GatewaySocket] [ACK TIMEOUT] reconnecting in 2.18 seconds.
[2025-04-11 11:37:31.865] [info]  [GatewaySocket] [CONNECT] wss://gateway-us-east1-d.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-04-11 11:37:31.873] [info]  [GatewaySocket] [WS CLOSED] (false, 0, An error with the websocket occurred) retrying in 2.75 seconds.
[2025-04-11 11:37:34.864] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-04-11 11:37:34.871] [info]  [GatewaySocket] [WS CLOSED] (false, 0, An error with the websocket occurred) retrying in 7.44 seconds.
[2025-04-11 11:37:42.864] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-04-11 11:37:42.870] [info]  [GatewaySocket] [WS CLOSED] (false, 0, An error with the websocket occurred) retrying in 12.75 seconds.
[2025-04-11 11:37:55.869] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-04-11 11:37:55.903] [info]  [GatewaySocket] [WS CLOSED] (false, 0, An error with the websocket occurred) retrying in 29.24 seconds.
[2025-04-11 11:37:55.903] [warn]  [GatewaySocket] [RESET] (false, 0, An error with the websocket occurred)
[2025-04-11 11:37:55.904] [info]  [Flux] Dispatching CONNECTION_CLOSED
[2025-04-11 11:37:55.964] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs undefined
[2025-04-11 11:38:25.870] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-04-11 11:38:25.905] [info]  [GatewaySocket] [WS CLOSED] (false, 0, An error with the websocket occurred) retrying in 49.41 seconds.
[2025-04-11 11:38:25.905] [warn]  [GatewaySocket] [RESET] (false, 0, An error with the websocket occurred)
[2025-04-11 11:38:25.905] [info]  [Flux] Dispatching CONNECTION_CLOSED
[2025-04-11 11:38:25.947] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs undefined
[2025-04-11 11:39:15.870] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-04-11 11:39:15.913] [info]  [GatewaySocket] [WS CLOSED] (false, 0, An error with the websocket occurred) retrying in 49.78 seconds.
[2025-04-11 11:39:15.913] [warn]  [GatewaySocket] [RESET] (false, 0, An error with the websocket occurred)
[2025-04-11 11:39:15.913] [info]  [Flux] Dispatching CONNECTION_CLOSED
[2025-04-11 11:39:15.955] [info]  [OverlayBridgeStore] updateIntendedOverlayPIDs undefined
[2025-04-11 11:39:31.072] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-04-11 11:39:31.085] [info]  [GatewaySocket] [WS CLOSED] (false, 0, An error with the websocket occurred) retrying in 2.68 seconds.
[2025-04-11 11:39:33.866] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-04-11 11:39:34.045] [info]  [GatewaySocket] [CONNECTED] wss://gateway.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 180 ms
[2025-04-11 11:39:35.597] [info]  [GatewaySocket] [READY] took 1731ms, as ac5b04e4e8768607efa3dda92511f4fd
[2025-04-11 11:39:35.931] [info]  [Flux] Dispatching CONNECTION_OPEN
[2025-04-11 11:39:35.935] [info]  [DatabaseManager] removing database (user: 341913043724271616, database: null)
[2025-04-11 11:39:35.964] [warn]  [NativeDispatchUtils] Tried getting Dispatch instance before instantiated
[2025-04-11 11:39:36.058] [info]  [MessageActionCreators] Fetching messages for 660936899954737152 between undefined and undefined. jump={"jumpType":"ANIMATED"}
[2025-04-11 11:39:36.624] [info]  [MessageActionCreators] Fetched 50 messages for 660936899954737152 isBefore:false isAfter:false
[2025-04-11 11:39:36.629] [info]  [ChannelMessages] loadComplete: resetting state for channelId=660936899954737152, sending.length=0
[2025-04-11 11:39:37.433] [info]  [GatewaySocket] [READY_SUPPLEMENTAL] took 3568ms
[2025-04-11 11:39:44.976] [error] Access to XMLHttpRequest at 'https://cdn.discordapp.com/changelogs/config_0.json?x=7' from origin 'https://discordapp.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource.
[2025-04-11 11:39:44.982] [error] Uncaught (in promise) Error: Request has been terminated
Possible causes: the network is offline, Origin is not allowed by Access-Control-Allow-Origin, the page is being unloaded, etc.
[2025-04-11 11:39:46.867] [info]  [ReadStateStore] Deleting ReadState 910862462063104010 0 [object Object]
[2025-04-11 11:39:47.864] [info]  [ReadStateStore] Deleting ReadState 1327729677749456927 0 [object Object]
[2025-04-11 11:43:29.867] [warn]  [GatewaySocket] [ACK TIMEOUT] reconnecting in 2.48 seconds.
[2025-04-11 11:43:32.865] [info]  [GatewaySocket] [CONNECT] wss://gateway-us-east1-b.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-04-11 11:43:33.146] [info]  [GatewaySocket] [CONNECTED] wss://gateway-us-east1-b.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 282 ms
[2025-04-11 11:43:33.148] [info]  [GatewaySocket] [RESUME] resuming session ac5b04e4e8768607efa3dda92511f4fd, seq: 281
[2025-04-11 11:43:33.870] [info]  [Flux] Dispatching CONNECTION_RESUMED
[2025-04-11 11:43:33.888] [info]  [GatewaySocket] [RESUMED] took 1023ms, replayed 0 events, new seq: 299
[2025-04-15 16:38:01.235] [info]  DiscordSplash.signalReady
[2025-04-15 16:38:01.294] [info]  DiscordSplash.onStateUpdate: {"status":"checking-for-updates"}
[2025-04-15 16:38:01.295] [info]  Splash.onStateUpdate: {"status":"checking-for-updates"}
